id,amount,stripe_status,processing_decision,timestamp,recipient_account,reference,merchant_name,device_id,type,customer_id,confidence,latency,old_balance_org,new_balance_org,is_fraud
pi_f7beea74ea9241e9a9a2a9,48.85,succeeded,flagged,2025-08-16 13:25:08,799429125064,Ref-5fa6f19c,card,edge-10,Transfer,admin.sabah@bankedge.com,0.933,13.08,22366.12,22317.27,0
pi_b5f1d929bd09467b959b92,89.77,succeeded,edge,2025-07-27 10:33:19,903577823996,,fpx_ambank,edge-8,Transfer,admin.perak@bankedge.com,0.917,18.97,125990.54,125900.77,0
pi_5e316d4dce174ef18ef658,147.69,succeeded,edge,2025-08-31 17:58:49,812097603102,Ref-7b3df779,card,edge-11,Transfer,admin.sarawak@bankedge.com,0.92,18.73,100612.99,100465.3,0
pi_f9383b9440814a03ae9fdf,56.24,succeeded,edge,2025-07-28 20:08:42,957798410588,Ref-99ba8d7c,card,edge-16,Transfer,admin.putrajaya@bankedge.com,0.917,10.93,182468.77,182412.53,0
pi_08f37787dfe044689e8460,430.14,succeeded,edge,2025-10-03 17:40:43,777058671125,INV-8861,card,edge-8,Transfer,admin.perak@bankedge.com,0.994,23.36,196460.93,196030.79,0
pi_70a8e571775c4b2bbe6a9e,395.84,succeeded,edge,2025-07-24 19:04:47,163369588665,INV-5712,fpx_publicbank,edge-10,Transfer,admin.sabah@bankedge.com,0.938,24.73,196042.03,195646.19,0
pi_1aa1e53a880f43f3bab320,36.81,succeeded,edge,2025-08-02 09:34:00,648427196903,INV-1831,fpx_publicbank,edge-16,Transfer,admin.putrajaya@bankedge.com,0.927,8.88,112622.59,112585.78,0
pi_40803d3467f740c4806a61,84.52,succeeded,edge,2025-09-08 18:08:53,176789144602,INV-8793,card,edge-8,Transfer,admin.perak@bankedge.com,0.972,23.35,20558.71,20474.19,0
pi_8499dfdd169d4033b231b1,44.95,succeeded,edge,2025-06-14 21:24:38,193936248351,INV-3880,fpx_publicbank,edge-11,Transfer,admin.sarawak@bankedge.com,0.977,7.73,130633.6,130588.65,0
pi_de2a263d7ad34aceb27191,42.23,succeeded,cloud,2025-08-30 15:43:04,370294146760,INV-9901,fpx_rhb,,Transfer,admin.pahang@bankedge.com,0.993,6.81,175410.26,175368.03,0
pi_970fe2014bd947ad8662f9,6.51,succeeded,edge,2025-08-22 05:10:01,808514342796,INV-5833,fpx_ambank,edge-15,Transfer,admin.labuan@bankedge.com,0.933,19.8,146358.29,146351.78,0
pi_d15bd64ff7a1407ab096da,114.86,succeeded,edge,2025-09-14 17:16:51,6360321413,INV-4858,card,edge-13,Transfer,admin.terengganu@bankedge.com,0.909,6.36,134016.54,133901.68,0
pi_e10c71b27ed14c5494edef,85.82,succeeded,edge,2025-07-13 23:30:00,553702477657,Ref-32484676,fpx_publicbank,edge-1,Transfer,admin.johor@bankedge.com,0.924,14.5,133723.33,133637.51,0
pi_c69cf3defab94726a3187a,8.34,succeeded,edge,2025-07-16 09:42:36,457871239850,Ref-20dfe32c,card,edge-10,Transfer,admin.sabah@bankedge.com,0.996,14.19,95897.29,95888.95,0
pi_5321a24e73d44f58b9ee36,41.2,succeeded,edge,2025-07-02 12:51:08,84158232800,,grabpay,edge-7,Transfer,admin.penang@bankedge.com,0.96,16.24,157580.45,157539.25,0
pi_98ea7e8915a94e37bf1829,288.66,succeeded,edge,2025-09-13 10:04:18,563206448862,INV-1911,card,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.944,21.79,136218.9,135930.24,0
pi_728759d6b81e439c8fa3c0,34.86,succeeded,edge,2025-10-04 13:35:54,637591038802,INV-7941,card,edge-2,Transfer,admin.kedah@bankedge.com,0.931,8.38,4843.21,4808.35,0
pi_454f9ed1fdef4bfda8bec5,20.78,succeeded,cloud,2025-09-19 20:11:26,708663841396,Ref-1fa29e13,card,,Transfer,admin.kedah@bankedge.com,0.993,84.73,6831.11,6810.33,0
pi_f9348ebafe1147a094c6d9,82.67,succeeded,edge,2025-07-01 08:40:07,432804237227,INV-4648,fpx_rhb,edge-13,Transfer,admin.terengganu@bankedge.com,0.966,19.95,108090.4,108007.73,0
pi_abcd9412945747ce80df81,511.28,succeeded,edge,2025-12-04 05:04:33,302313951964,INV-2848,card,edge-10,Transfer,admin.sabah@bankedge.com,0.942,7.66,76165.66,75654.38,0
pi_650ff8d86bd54ee885fe30,35.26,succeeded,edge,2025-10-25 23:07:09,813799944114,INV-8191,card,edge-1,Transfer,admin.johor@bankedge.com,0.959,20.49,89564.99,89529.73,0
pi_9d3c26d781e74d2fb16bc8,135.82,succeeded,edge,2025-06-23 07:33:34,901536667388,INV-5944,fpx_maybank,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.982,10.25,146437.74,146301.92,0
pi_c1cd5ed0a45842a8a22928,174.07,succeeded,edge,2025-10-04 14:07:48,472066644856,INV-1768,grabpay,edge-8,Transfer,admin.perak@bankedge.com,0.956,22.32,118537.59,118363.52,0
pi_aa7f46ab959947bf98ee12,34.56,succeeded,cloud,2025-07-26 01:40:21,265026752906,Ref-9780444d,grabpay,,Transfer,superadmin@bankedge.com,0.942,78.41,30268.91,30234.35,0
pi_4c6c4d4af94b43189306eb,158.33,succeeded,edge,2025-11-22 12:18:21,89676926429,Ref-16c2c917,card,edge-2,Transfer,admin.kedah@bankedge.com,0.956,8.04,27251.5,27093.17,0
pi_ef2c86bd09c24545a137bf,57.02,succeeded,edge,2025-06-24 15:10:39,618064181373,INV-4422,fpx_maybank,edge-9,Transfer,admin.perlis@bankedge.com,0.904,24.33,15020.47,14963.45,0
pi_b2b9bc2fb9a04f9f8cb911,122.06,succeeded,edge,2025-10-24 23:51:22,665412655714,Ref-6fe75d65,card,edge-1,Transfer,admin.johor@bankedge.com,0.974,22.88,149502.41,149380.35,0
pi_a3249d4ad33e4005bd5ce6,122.46,succeeded,edge,2025-06-15 22:07:49,795488713134,INV-6246,fpx_rhb,edge-15,Transfer,admin.labuan@bankedge.com,0.926,15.42,102806.9,102684.44,0
pi_f1ec89059d534a9b9d6576,94.09,succeeded,edge,2025-10-26 19:15:17,324916031362,INV-6404,card,edge-2,Transfer,admin.kedah@bankedge.com,0.915,28.11,52524.43,52430.34,0
pi_12b6b9a7fc3d49669ede7e,13.36,succeeded,edge,2025-09-06 15:30:01,390961450482,INV-9954,fpx_rhb,edge-11,Transfer,admin.sarawak@bankedge.com,0.997,15.23,128518.04,128504.68,0
pi_ee9603e8f5d94481946af9,218.44,succeeded,cloud,2025-07-26 03:34:13,153095066478,Ref-ed0bf630,fpx_maybank,,Transfer,superadmin@bankedge.com,0.985,135.3,189065.03,188846.59,0
pi_aebfc0ae28554bf186b3a5,48.42,succeeded,edge,2025-12-07 05:16:11,585143952105,INV-1194,card,edge-15,Transfer,admin.labuan@bankedge.com,0.967,15.01,123495.61,123447.19,0
pi_2c844fdc4c844acfb8266e,26.77,succeeded,edge,2025-08-12 02:49:52,576939282671,INV-4144,card,edge-10,Transfer,admin.sabah@bankedge.com,0.967,27.38,161330.46,161303.69,0
pi_5077110180dd460eb1c8ce,7.0,succeeded,edge,2025-11-22 07:28:31,936564402755,INV-1519,fpx_publicbank,edge-13,Transfer,admin.terengganu@bankedge.com,0.946,21.22,49019.97,49012.97,0
pi_e7b3880a96f948fb95a310,109.25,succeeded,flagged,2025-10-26 20:25:47,984957086743,INV-1697,card,edge-16,Transfer,admin.putrajaya@bankedge.com,0.917,13.58,100221.75,100112.5,0
pi_b4847846e9b44ccc9da6d9,137.82,succeeded,edge,2025-08-18 11:25:58,348249942404,INV-4394,fpx_ambank,edge-16,Transfer,admin.putrajaya@bankedge.com,0.968,16.75,56434.42,56296.6,0
pi_f2cdaac818d44f9683d0e0,4.01,succeeded,edge,2025-07-29 14:47:58,831577295063,Ref-4bf0d2d9,fpx_rhb,edge-3,Transfer,admin.kelantan@bankedge.com,0.957,20.63,169963.76,169959.75,0
pi_f04dc30de8b348e39429c7,88.12,succeeded,edge,2025-07-11 07:37:13,360804678633,INV-5478,card,edge-12,Transfer,admin.selangor@bankedge.com,0.984,23.3,68448.25,68360.13,0
pi_1e87233dc6114d6da609b0,32.82,failed,edge,2025-11-24 12:53:40,878441973592,INV-2204,card,edge-12,Transfer,admin.selangor@bankedge.com,0.093,12.02,117382.09,117349.27,0
pi_7a39bf788db247ae8907e9,126.33,succeeded,edge,2025-09-17 18:42:33,113827787758,INV-4070,card,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.911,9.94,1536.45,1410.12,0
pi_9fba9a907e094e43b4e7fd,24.99,succeeded,edge,2025-07-22 17:12:08,318880582454,INV-2387,card,edge-14,Transfer,admin.kl@bankedge.com,0.955,23.75,119586.45,119561.46,0
pi_df117e89334840949cd3a9,142.91,succeeded,cloud,2025-10-13 06:16:21,181660356787,INV-7899,fpx_cimb,,Transfer,superadmin@bankedge.com,0.938,63.72,28198.59,28055.68,0
pi_89507ff64a5f41c9928bf2,60.68,succeeded,cloud,2025-06-26 01:05:02,367771704281,Ref-839af191,card,,Transfer,admin.perlis@bankedge.com,0.95,94.28,123525.42,123464.74,0
pi_3ac1f17bd27148afaea446,333.24,succeeded,edge,2025-08-20 15:25:38,320198265730,Ref-b2962241,card,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.97,6.15,96062.44,95729.2,0
pi_07016cf8ea9d49438e4b8f,19.75,succeeded,edge,2025-07-25 21:59:22,845741523484,INV-8563,card,edge-9,Transfer,admin.perlis@bankedge.com,0.911,18.17,112988.18,112968.43,0
pi_6edf834eb0614b368cc046,52.06,succeeded,edge,2025-08-19 09:45:56,79928574575,INV-8851,fpx_maybank,edge-14,Transfer,admin.kl@bankedge.com,0.93,5.47,50910.0,50857.94,0
pi_6a35928e1aa646a7830115,16.45,succeeded,edge,2025-10-02 12:45:30,117329111631,Ref-7d9dd7b8,card,edge-14,Transfer,admin.kl@bankedge.com,0.936,16.57,179152.55,179136.1,0
pi_c0596bf35bea433fb3a7d1,312.34,succeeded,cloud,2025-09-14 21:44:26,571143392415,INV-4621,grabpay,,Transfer,admin.terengganu@bankedge.com,0.98,24.23,21635.94,21323.6,0
pi_3fd1dca07bd94ba5b6e9f1,253.8,succeeded,cloud,2025-10-03 19:53:24,125922795139,Ref-b840c70a,card,,Transfer,superadmin@bankedge.com,1.0,62.61,96812.83,96559.03,0
pi_1eec7895232444bf9f5689,37.8,succeeded,edge,2025-10-04 20:21:37,890250142515,,card,edge-7,Transfer,admin.penang@bankedge.com,0.91,14.12,144537.79,144499.99,0
pi_034442e087774338989ec0,131.45,succeeded,cloud,2025-11-04 06:35:36,256387577956,Ref-440168c6,grabpay,,Transfer,admin.pahang@bankedge.com,0.952,69.54,110606.1,110474.65,0
pi_1e0bbbddd3f04c568c6cd1,205.94,succeeded,edge,2025-08-20 08:34:59,826829202760,Ref-bb696b7a,card,edge-1,Transfer,admin.johor@bankedge.com,0.945,1.13,86195.79,85989.85,0
pi_17cf0a808b25479abf76a2,99.22,succeeded,edge,2025-10-03 21:46:23,428765732491,Ref-a1860e64,fpx_cimb,edge-12,Transfer,admin.selangor@bankedge.com,0.926,16.3,172595.99,172496.77,0
pi_0f34c36a13264d27a52c73,92.51,succeeded,edge,2025-09-28 23:29:13,263499217021,INV-3999,card,edge-6,Transfer,admin.pahang@bankedge.com,0.93,3.46,123089.66,122997.15,0
pi_28f76d25e40d4b93903658,35.23,succeeded,edge,2025-11-13 05:23:24,611629393832,INV-5732,card,edge-14,Transfer,admin.kl@bankedge.com,0.942,16.58,97590.71,97555.48,0
pi_4c17aef13e74417c8ca7da,13.73,succeeded,cloud,2025-09-20 18:14:28,544970792573,INV-9056,fpx_ambank,,Transfer,admin.kedah@bankedge.com,0.948,79.87,39428.13,39414.4,0
pi_af08e2df90734adb8c98dd,275.01,succeeded,edge,2025-08-25 17:18:35,856420943940,INV-9115,card,edge-6,Transfer,admin.pahang@bankedge.com,0.976,8.97,58771.94,58496.93,0
pi_65026d07466e4286aec77d,278.81,succeeded,edge,2025-07-02 06:48:34,239569770723,,card,edge-9,Transfer,admin.perlis@bankedge.com,0.937,2.21,164610.88,164332.07,0
pi_b23f24ea6135495d9fc5b1,122.32,succeeded,edge,2025-10-03 09:09:40,229650942257,Ref-1cb8d7d9,card,edge-2,Transfer,admin.kedah@bankedge.com,0.982,29.82,88094.45,87972.13,0
pi_9daca03d2b5e4393b91e7b,51.69,succeeded,edge,2025-07-26 18:05:27,655042279961,INV-6302,grabpay,edge-14,Transfer,admin.kl@bankedge.com,0.921,2.72,41785.07,41733.38,0
pi_f7e0cf309ce44a0a90ac58,53.55,succeeded,cloud,2025-11-15 19:52:39,69370591034,Ref-1b4c070d,card,,Transfer,superadmin@bankedge.com,0.968,192.74,19497.42,19443.87,0
pi_6604cf5f43ee452db7a5e8,157.34,succeeded,edge,2025-11-25 19:17:17,689348898722,INV-8405,card,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.976,15.19,135408.79,135251.45,0
pi_4775d067cce940fd849edb,274.89,succeeded,edge,2025-07-21 12:49:47,954493361511,Ref-4fbbed44,fpx_maybank,edge-13,Transfer,admin.terengganu@bankedge.com,0.994,28.56,74129.7,73854.81,0
pi_c9cafa909c124baabc7324,263.74,failed,cloud,2025-08-20 05:51:12,912919761985,INV-9967,grabpay,,Transfer,admin.selangor@bankedge.com,0.199,165.85,193641.65,193377.91,0
pi_a26f0a3a0c2140f5b39ae8,183.63,succeeded,edge,2025-07-29 18:08:55,2960730480,Ref-4c8fae21,fpx_publicbank,edge-2,Transfer,admin.kedah@bankedge.com,0.984,27.95,3748.13,3564.5,0
pi_4279c8a4defa4503af3f39,125.28,succeeded,cloud,2025-07-22 11:52:06,184175678870,INV-6005,fpx_publicbank,,Transfer,admin.pahang@bankedge.com,0.909,21.07,72406.86,72281.58,0
pi_918a784ed1a9428eb642be,12.55,succeeded,flagged,2025-06-26 09:44:35,9629821731,Ref-d743ae49,card,edge-3,Transfer,admin.kelantan@bankedge.com,0.948,7.56,26973.61,26961.06,0
pi_4af06f71f43845b7b5af3a,23.16,succeeded,edge,2025-08-07 21:15:28,853047299002,Ref-ea3a9383,card,edge-3,Transfer,admin.kelantan@bankedge.com,0.981,11.66,21088.71,21065.55,0
pi_36b422c4d6474712aa8091,276.59,failed,cloud,2025-09-15 13:33:40,167422547450,Ref-3ec71272,card,,Transfer,superadmin@bankedge.com,0.305,73.48,33241.25,32964.66,0
pi_48e4b3c7f98447d0870938,113.9,succeeded,edge,2025-08-15 18:21:38,302711945117,Ref-e3466e77,card,edge-4,Transfer,admin.malacca@bankedge.com,0.973,13.45,70631.36,70517.46,0
pi_17cd7b13c12b43da9d5c20,3.11,succeeded,edge,2025-09-05 08:52:31,710938947274,INV-4921,grabpay,edge-1,Transfer,admin.johor@bankedge.com,0.93,15.78,103790.95,103787.84,0
pi_c441cffefa344342906010,14.84,succeeded,edge,2025-07-15 08:39:32,463002675857,INV-3830,card,edge-3,Transfer,admin.kelantan@bankedge.com,0.999,4.83,186817.92,186803.08,0
pi_0f91ed7bae244e158153e8,132.7,succeeded,flagged,2025-09-19 05:12:56,689425223074,Ref-ca4aca53,fpx_maybank,edge-1,Transfer,admin.johor@bankedge.com,0.922,28.51,184554.57,184421.87,0
pi_322d7eae9b5f4dd2aa17a2,2.61,succeeded,edge,2025-07-31 05:16:11,646923273422,Ref-4a7f0665,card,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.951,24.43,41037.9,41035.29,0
pi_322a63562ee94296bb2884,23.04,succeeded,edge,2025-11-17 06:34:28,63744457425,INV-3877,card,edge-14,Transfer,admin.kl@bankedge.com,0.906,13.6,17699.45,17676.41,0
pi_9a637e23fc1a4392a67fba,97.48,succeeded,edge,2025-06-21 08:13:38,821883916351,Ref-69902207,card,edge-1,Transfer,admin.johor@bankedge.com,0.952,21.9,156705.93,156608.45,0
pi_ffc36e672e82438bb63de4,143.28,succeeded,edge,2025-09-30 01:40:12,62676262500,INV-3734,fpx_publicbank,edge-14,Transfer,admin.kl@bankedge.com,0.971,3.24,115542.01,115398.73,0
pi_dffd081c46454bf5b1c183,128.65,succeeded,edge,2025-08-25 02:40:58,194918137066,Ref-815d87a0,fpx_ambank,edge-4,Transfer,admin.malacca@bankedge.com,0.904,8.09,172654.23,172525.58,0
pi_43c2e844a7c54049be7f8e,32.47,succeeded,edge,2025-07-07 06:43:57,741890624327,,fpx_rhb,edge-8,Transfer,admin.perak@bankedge.com,0.972,3.26,54615.96,54583.49,0
pi_428053fcd824441da35da5,151.45,succeeded,edge,2025-07-19 20:32:43,404761153175,INV-5979,card,edge-13,Transfer,admin.terengganu@bankedge.com,0.928,10.49,169046.88,168895.43,0
pi_61609ac5ba08420b8b0240,34.5,succeeded,cloud,2025-10-04 04:46:04,451681215698,INV-9872,card,,Transfer,admin.putrajaya@bankedge.com,0.973,160.21,109538.57,109504.07,0
pi_0857497208c5438d980310,49.24,succeeded,flagged,2025-11-12 19:42:39,461584422688,INV-1981,grabpay,,Transfer,admin.johor@bankedge.com,0.966,146.81,169876.69,169827.45,0
pi_0662c7cc970a4957b8d2fa,166.68,succeeded,cloud,2025-11-25 22:29:02,555461281286,INV-7461,card,,Transfer,admin.perak@bankedge.com,0.97,195.04,74812.15,74645.47,0
pi_c8cf8f63119e4a77953c04,127.85,succeeded,edge,2025-11-01 02:30:36,496287286538,INV-2223,card,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.932,21.32,160262.96,160135.11,0
pi_6263a318fdec4bcd87bcd7,229.03,succeeded,edge,2025-11-22 21:49:39,337948418166,INV-2964,fpx_maybank,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.931,11.39,24586.98,24357.95,0
pi_a4ccae10e5a74a1a88e628,130.62,succeeded,edge,2025-12-04 10:21:59,744239583508,INV-3848,grabpay,edge-2,Transfer,admin.kedah@bankedge.com,0.915,29.08,142375.9,142245.28,0
pi_0a9c47ca1a5d4ed69fc966,102.81,failed,edge,2025-09-29 04:27:23,143688641049,INV-7563,fpx_ambank,edge-8,Transfer,admin.perak@bankedge.com,0.397,2.79,24729.92,24627.11,0
pi_718f5dd1827d4d568f9bc7,13.8,succeeded,cloud,2025-11-16 16:11:56,993532490600,Ref-5d98bc36,fpx_maybank,,Transfer,admin.perlis@bankedge.com,1.0,130.97,39951.19,39937.39,0
pi_23cae88d5df741e8828427,57.01,succeeded,cloud,2025-09-14 20:39:19,234448408697,Ref-b4447a46,card,,Transfer,admin.pahang@bankedge.com,0.972,79.63,99477.22,99420.21,0
pi_cc58fa9133b2448e89ca78,38.98,succeeded,edge,2025-10-23 02:06:24,221843931964,Ref-a0d2e5ae,card,edge-8,Transfer,admin.perak@bankedge.com,0.988,3.54,96066.67,96027.69,0
pi_52959c85f21d4e238da493,35.56,succeeded,edge,2025-08-16 12:27:19,299020828313,INV-6224,fpx_maybank,edge-13,Transfer,admin.terengganu@bankedge.com,0.954,27.47,97193.56,97158.0,0
pi_e9d30d46f5944920aae58c,435.48,succeeded,edge,2025-07-04 23:03:17,723619043664,INV-9743,fpx_publicbank,edge-2,Transfer,admin.kedah@bankedge.com,0.936,7.75,117005.79,116570.31,0
pi_4076244c636449008e3f74,61.93,succeeded,edge,2025-07-27 10:22:10,394838307202,,fpx_cimb,edge-13,Transfer,admin.terengganu@bankedge.com,0.985,18.18,35632.02,35570.09,0
pi_2b8c8a5df7d54fc68ad38a,269.13,succeeded,edge,2025-08-15 15:16:03,41761114077,INV-4811,card,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.999,15.27,176384.46,176115.33,0
pi_6daf738e920f488cb2aa6e,121.68,succeeded,edge,2025-08-18 13:25:21,356916282315,INV-3420,card,edge-1,Transfer,admin.johor@bankedge.com,0.981,6.15,68481.43,68359.75,0
pi_473926f934d643b2a726b9,192.06,succeeded,edge,2025-11-09 21:11:53,370801117324,INV-3235,card,edge-4,Transfer,admin.malacca@bankedge.com,0.996,28.32,75031.36,74839.3,0
pi_13de73d6d1044c2194efa6,85.81,succeeded,edge,2025-09-27 23:49:18,732103236841,INV-3872,card,edge-16,Transfer,admin.putrajaya@bankedge.com,0.997,27.94,138865.3,138779.49,0
pi_d23d8b12d02a453182e8dc,105.22,succeeded,flagged,2025-06-14 14:52:12,37797058268,INV-6213,grabpay,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.97,25.67,114780.54,114675.32,0
pi_f19410c8965a4b10b72db3,83.4,succeeded,cloud,2025-06-21 07:06:52,903324207457,Ref-03b093d3,grabpay,,Transfer,admin.malacca@bankedge.com,0.975,196.56,47980.19,47896.79,0
pi_aa99ef402a4246d4927409,28.07,succeeded,edge,2025-09-05 17:17:26,463707927107,Ref-4c148d59,card,edge-7,Transfer,admin.penang@bankedge.com,0.926,1.04,22052.9,22024.83,0
pi_bf7de35c24e3460e998bb4,155.81,succeeded,edge,2025-10-09 13:53:27,877489907802,Ref-2c37fce9,card,edge-13,Transfer,admin.terengganu@bankedge.com,0.986,20.93,130368.43,130212.62,0
pi_6efdc6be3ff84f3a937491,41.55,succeeded,edge,2025-09-17 17:06:25,982888127512,INV-1507,card,edge-11,Transfer,admin.sarawak@bankedge.com,0.973,27.05,109635.73,109594.18,0
pi_7df58c191c1843e7a915fd,4.95,succeeded,edge,2025-10-13 17:13:55,596840701335,INV-5612,card,edge-14,Transfer,admin.kl@bankedge.com,0.921,21.22,38401.86,38396.91,0
pi_c94d8bcc2fc6493e8d7c46,126.44,succeeded,edge,2025-08-08 13:02:07,104936811868,INV-3798,card,edge-16,Transfer,admin.putrajaya@bankedge.com,0.943,20.2,59262.62,59136.18,0
pi_b762e3b3ed0941e3843912,25.39,succeeded,edge,2025-09-14 21:45:21,405520984627,Ref-54fb2d2a,card,edge-4,Transfer,admin.malacca@bankedge.com,0.949,3.64,132377.49,132352.1,0
pi_dd19f3b414094b3eaefcff,340.53,succeeded,edge,2025-08-24 23:14:51,887239835712,INV-4727,card,edge-9,Transfer,admin.perlis@bankedge.com,0.906,20.36,150570.91,150230.38,0
pi_b6dab55786d24c5893253f,371.31,succeeded,cloud,2025-09-03 23:15:25,329463045436,INV-1568,card,,Transfer,superadmin@bankedge.com,0.954,97.59,173445.36,173074.05,0
pi_9ca1007e98ae428f93d284,297.62,succeeded,edge,2025-11-01 06:12:26,44491637722,INV-8133,card,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.917,29.19,196881.41,196583.79,0
pi_9d595510c07d4a80859241,57.47,failed,edge,2025-07-10 17:37:40,305326883563,INV-1202,grabpay,edge-9,Transfer,admin.perlis@bankedge.com,0.404,17.13,17861.97,17804.5,0
pi_6bbc3fd7a2b04a64a5e194,3.87,succeeded,edge,2025-06-25 00:29:30,619928988718,Ref-c17e3fa9,card,edge-14,Transfer,admin.kl@bankedge.com,0.957,28.98,116744.08,116740.21,0
pi_6c1fa2bd1c8549edbcaad7,318.26,succeeded,edge,2025-09-24 14:41:29,669375270750,Ref-985823b3,card,edge-14,Transfer,admin.kl@bankedge.com,0.957,5.99,94872.8,94554.54,0
pi_d5bfd7c826f9431da96c5a,69.07,succeeded,edge,2025-07-30 11:34:39,307278195096,Ref-3a17de68,card,edge-8,Transfer,admin.perak@bankedge.com,0.927,10.8,74801.92,74732.85,0
pi_0d9206a0806c4b849e6e1f,410.1,succeeded,cloud,2025-07-19 14:09:59,487138482099,INV-7671,fpx_cimb,,Transfer,admin.sabah@bankedge.com,0.983,86.27,54249.29,53839.19,0
pi_80ab592f296849a6921606,399.65,succeeded,edge,2025-11-03 00:52:36,580181903305,,card,edge-12,Transfer,admin.selangor@bankedge.com,0.916,15.7,62569.06,62169.41,0
pi_eb911871ce2a4460bb65e1,232.09,succeeded,edge,2025-12-04 12:47:04,436961198167,,card,edge-2,Transfer,admin.kedah@bankedge.com,0.992,8.95,141074.47,140842.38,0
pi_ea333109132e48dc959dd6,43.85,succeeded,edge,2025-09-26 09:41:34,914749830323,Ref-83393e64,card,edge-15,Transfer,admin.labuan@bankedge.com,0.959,5.74,70277.1,70233.25,0
pi_b183183dd149480cbb9265,60.36,succeeded,edge,2025-08-06 18:14:57,751621009278,INV-3167,fpx_cimb,edge-8,Transfer,admin.perak@bankedge.com,0.927,1.58,82196.69,82136.33,0
pi_221f70e7723048999ccaf8,230.57,succeeded,edge,2025-09-10 20:14:56,386909624105,INV-4575,fpx_cimb,edge-9,Transfer,admin.perlis@bankedge.com,0.971,8.99,142018.96,141788.39,0
pi_f6c82d3b66b947f98e90e1,47.74,succeeded,flagged,2025-09-07 22:09:20,669270164527,INV-2771,card,edge-13,Transfer,admin.terengganu@bankedge.com,1.0,25.34,193313.85,193266.11,0
pi_8ca86605d17c4dbab33b0f,24.29,succeeded,edge,2025-08-15 22:51:41,64993668577,Ref-3c1e2aa4,fpx_publicbank,edge-9,Transfer,admin.perlis@bankedge.com,0.989,5.35,60108.83,60084.54,0
pi_90a07762780f433cbd407c,99.65,succeeded,edge,2025-11-03 14:09:02,641101821075,Ref-d2166a4a,card,edge-5,Transfer,admin.negerisembilan@bankedge.com,1.0,13.14,52255.54,52155.89,0
pi_2cd298baf5e6443b832a5d,332.16,succeeded,cloud,2025-07-19 14:17:13,323900519786,INV-3096,fpx_ambank,,Transfer,admin.putrajaya@bankedge.com,0.951,168.92,169161.14,168828.98,0
pi_24d135cefff74b8e92cd30,144.9,succeeded,edge,2025-06-28 04:16:30,286064205414,INV-8598,fpx_cimb,edge-11,Transfer,admin.sarawak@bankedge.com,0.922,13.19,174350.73,174205.83,0
pi_66612dd7abcb4fc89d4640,103.29,succeeded,edge,2025-10-04 22:15:43,941043139114,INV-4281,card,edge-3,Transfer,admin.kelantan@bankedge.com,0.912,16.37,136299.2,136195.91,0
pi_cae23e51785f476fb52b20,14.27,succeeded,edge,2025-10-18 08:29:13,698130805128,INV-8406,card,edge-15,Transfer,admin.labuan@bankedge.com,0.918,10.65,16621.89,16607.62,0
pi_fdbe9cd4e48a49c29c4be3,116.54,succeeded,edge,2025-08-28 19:36:43,529132061606,INV-1618,fpx_ambank,edge-6,Transfer,admin.pahang@bankedge.com,0.909,19.37,123088.71,122972.17,0
pi_6780804ff03c43f988e4d8,555.27,succeeded,cloud,2025-11-20 12:33:51,762181015201,Ref-4d11fd6c,card,,Transfer,admin.johor@bankedge.com,0.953,5.8,4074.27,3519.0,0
